date,ticker,group,close,volume
2020-12-29,AMZN,High-Growth Tech,166.1,97458000
2020-12-30,AMZN,High-Growth Tech,164.29,64186000
2020-12-31,AMZN,High-Growth Tech,162.85,59144000
2021-01-04,AMZN,High-Growth Tech,159.33,88228000
2021-01-05,AMZN,High-Growth Tech,160.93,53110000
2021-01-06,AMZN,High-Growth Tech,156.92,87896000
2021-01-07,AMZN,High-Growth Tech,158.11,70290000
2021-01-08,AMZN,High-Growth Tech,159.13,70754000
2021-01-11,AMZN,High-Growth Tech,155.71,73668000
2021-01-12,AMZN,High-Growth Tech,156.04,70292000
2021-01-13,AMZN,High-Growth Tech,158.29,66424000
2021-01-14,AMZN,High-Growth Tech,156.37,61418000
2021-01-15,AMZN,High-Growth Tech,155.21,84880000
2021-01-19,AMZN,High-Growth Tech,156.04,66102000
2021-01-20,AMZN,High-Growth Tech,163.17,106196000
2021-01-21,AMZN,High-Growth Tech,165.35,98722000
2021-01-22,AMZN,High-Growth Tech,164.61,56438000
2021-01-25,AMZN,High-Growth Tech,164.7,74996000
2021-01-26,AMZN,High-Growth Tech,166.31,59104000
2021-01-27,AMZN,High-Growth Tech,161.63,93204000
2021-01-28,AMZN,High-Growth Tech,161.88,62984000
2021-01-29,AMZN,High-Growth Tech,160.31,85872000
2021-02-01,AMZN,High-Growth Tech,167.14,83204000
2021-02-02,AMZN,High-Growth Tech,169.0,141972000
2021-02-03,AMZN,High-Growth Tech,165.63,141776000
2021-02-04,AMZN,High-Growth Tech,166.55,73414000
2021-02-05,AMZN,High-Growth Tech,167.61,72416000
2021-02-08,AMZN,High-Growth Tech,166.15,65148000
2021-02-09,AMZN,High-Growth Tech,165.25,44070000
2021-02-10,AMZN,High-Growth Tech,164.33,63032000
2021-02-11,AMZN,High-Growth Tech,163.11,46028000
2021-02-12,AMZN,High-Growth Tech,163.89,46706000
2021-02-16,AMZN,High-Growth Tech,163.45,51494000
2021-02-17,AMZN,High-Growth Tech,165.43,65950000
2021-02-18,AMZN,High-Growth Tech,166.41,60548000
2021-02-19,AMZN,High-Growth Tech,162.49,86104000
2021-02-22,AMZN,High-Growth Tech,159.04,70314000
2021-02-23,AMZN,High-Growth Tech,159.73,93544000
2021-02-24,AMZN,High-Growth Tech,157.98,60226000
2021-02-25,AMZN,High-Growth Tech,152.86,90676000
2021-02-26,AMZN,High-Growth Tech,154.65,85518000
2021-03-01,AMZN,High-Growth Tech,157.31,54582000
2021-03-02,AMZN,High-Growth Tech,154.73,51916000
2021-03-03,AMZN,High-Growth Tech,150.25,79774000
2021-03-04,AMZN,High-Growth Tech,148.88,109632000
2021-03-05,AMZN,High-Growth Tech,150.02,107772000
2021-03-08,AMZN,High-Growth Tech,147.6,83700000
2021-03-09,AMZN,High-Growth Tech,153.14,80600000
2021-03-10,AMZN,High-Growth Tech,152.88,60250000
2021-03-11,AMZN,High-Growth Tech,155.68,55528000
2021-03-12,AMZN,High-Growth Tech,154.47,48438000
2021-03-15,AMZN,High-Growth Tech,154.08,58272000
2021-03-16,AMZN,High-Growth Tech,154.59,50776000
2021-03-17,AMZN,High-Growth Tech,156.79,62372000
2021-03-18,AMZN,High-Growth Tech,151.4,72992000
2021-03-19,AMZN,High-Growth Tech,153.75,92508000
2021-03-22,AMZN,High-Growth Tech,155.54,58044000
2021-03-23,AMZN,High-Growth Tech,156.88,76346000
2021-03-24,AMZN,High-Growth Tech,154.35,59180000
2021-03-25,AMZN,High-Growth Tech,152.31,71270000
2021-03-26,AMZN,High-Growth Tech,152.6,66258000
2021-03-29,AMZN,High-Growth Tech,153.79,54920000
2021-03-30,AMZN,High-Growth Tech,152.76,46752000
2021-03-31,AMZN,High-Growth Tech,154.7,61878000
2021-04-01,AMZN,High-Growth Tech,158.05,58806000
2021-04-05,AMZN,High-Growth Tech,161.34,66698000
2021-04-06,AMZN,High-Growth Tech,161.19,50756000
2021-04-07,AMZN,High-Growth Tech,163.97,66924000
2021-04-08,AMZN,High-Growth Tech,164.96,56242000
2021-04-09,AMZN,High-Growth Tech,168.61,86830000
2021-04-12,AMZN,High-Growth Tech,168.97,65636000
2021-04-13,AMZN,High-Growth Tech,170.0,66316000
2021-04-14,AMZN,High-Growth Tech,166.65,62904000
2021-04-15,AMZN,High-Growth Tech,168.95,64672000
2021-04-16,AMZN,High-Growth Tech,169.97,63720000
2021-04-19,AMZN,High-Growth Tech,168.6,54508000
2021-04-20,AMZN,High-Growth Tech,166.73,52460000
2021-04-21,AMZN,High-Growth Tech,168.1,44224000
2021-04-22,AMZN,High-Growth Tech,165.45,51612000
2021-04-23,AMZN,High-Growth Tech,167.04,63856000
2021-04-26,AMZN,High-Growth Tech,170.45,97614000
2021-04-27,AMZN,High-Growth Tech,170.87,76542000
2021-04-28,AMZN,High-Growth Tech,172.93,92638000
2021-04-29,AMZN,High-Growth Tech,173.57,153648000
2021-04-30,AMZN,High-Growth Tech,173.37,140186000
2021-05-03,AMZN,High-Growth Tech,169.32,117510000
2021-05-04,AMZN,High-Growth Tech,165.59,108788000
2021-05-05,AMZN,High-Growth Tech,163.53,74226000
2021-05-06,AMZN,High-Growth Tech,165.32,88954000
2021-05-07,AMZN,High-Growth Tech,164.58,94206000
2021-05-10,AMZN,High-Growth Tech,159.52,116772000
2021-05-11,AMZN,High-Growth Tech,161.2,92396000
2021-05-12,AMZN,High-Growth Tech,157.6,98728000
2021-05-13,AMZN,High-Growth Tech,158.07,67018000
2021-05-14,AMZN,High-Growth Tech,161.15,66500000
2021-05-17,AMZN,High-Growth Tech,163.52,74478000
2021-05-18,AMZN,High-Growth Tech,161.61,56568000
2021-05-19,AMZN,High-Growth Tech,161.59,53594000
2021-05-20,AMZN,High-Growth Tech,162.38,52664000
2021-05-21,AMZN,High-Growth Tech,160.15,82098000
2021-05-24,AMZN,High-Growth Tech,162.25,48456000
2021-05-25,AMZN,High-Growth Tech,162.95,65222000
2021-05-26,AMZN,High-Growth Tech,163.26,47680000
2021-05-27,AMZN,High-Growth Tech,161.51,51224000
2021-05-28,AMZN,High-Growth Tech,161.15,46596000
2021-06-01,AMZN,High-Growth Tech,160.93,48600000
2021-06-02,AMZN,High-Growth Tech,161.7,40290000
2021-06-03,AMZN,High-Growth Tech,159.35,47966000
2021-06-04,AMZN,High-Growth Tech,160.31,44994000
2021-06-07,AMZN,High-Growth Tech,159.9,44316000
2021-06-08,AMZN,High-Growth Tech,163.21,68334000
2021-06-09,AMZN,High-Growth Tech,164.06,49110000
2021-06-10,AMZN,High-Growth Tech,167.48,69530000
2021-06-11,AMZN,High-Growth Tech,167.34,56348000
2021-06-14,AMZN,High-Growth Tech,169.19,51394000
2021-06-15,AMZN,High-Growth Tech,169.16,48524000
2021-06-16,AMZN,High-Growth Tech,170.76,84056000
2021-06-17,AMZN,High-Growth Tech,174.46,102730000
2021-06-18,AMZN,High-Growth Tech,174.35,104954000
2021-06-21,AMZN,High-Growth Tech,172.7,65542000
2021-06-22,AMZN,High-Growth Tech,175.27,66902000
2021-06-23,AMZN,High-Growth Tech,175.19,56266000
2021-06-24,AMZN,High-Growth Tech,172.45,76640000
2021-06-25,AMZN,High-Growth Tech,170.07,78820000
2021-06-28,AMZN,High-Growth Tech,172.19,44856000
2021-06-29,AMZN,High-Growth Tech,172.41,41968000
2021-06-30,AMZN,High-Growth Tech,172.01,48080000
2021-07-01,AMZN,High-Growth Tech,171.65,40742000
2021-07-02,AMZN,High-Growth Tech,175.55,63388000
2021-07-06,AMZN,High-Growth Tech,183.79,134896000
2021-07-07,AMZN,High-Growth Tech,184.83,106562000
2021-07-08,AMZN,High-Growth Tech,186.57,103612000
2021-07-09,AMZN,High-Growth Tech,185.97,74964000
2021-07-12,AMZN,High-Growth Tech,185.93,51432000
2021-07-13,AMZN,High-Growth Tech,183.87,76918000
2021-07-14,AMZN,High-Growth Tech,184.08,65932000
2021-07-15,AMZN,High-Growth Tech,181.56,63706000
2021-07-16,AMZN,High-Growth Tech,178.68,80874000
2021-07-19,AMZN,High-Growth Tech,177.48,75692000
2021-07-20,AMZN,High-Growth Tech,178.66,65114000
2021-07-21,AMZN,High-Growth Tech,179.26,46380000
2021-07-22,AMZN,High-Growth Tech,181.9,65308000
2021-07-23,AMZN,High-Growth Tech,182.83,48726000
2021-07-26,AMZN,High-Growth Tech,184.99,58002000
2021-07-27,AMZN,High-Growth Tech,181.32,82638000
2021-07-28,AMZN,High-Growth Tech,181.52,59988000
2021-07-29,AMZN,High-Growth Tech,180.0,110400000
2021-07-30,AMZN,High-Growth Tech,166.38,199312000
2021-08-02,AMZN,High-Growth Tech,166.57,67078000
2021-08-03,AMZN,High-Growth Tech,168.31,83146000
2021-08-04,AMZN,High-Growth Tech,167.74,43678000
2021-08-05,AMZN,High-Growth Tech,168.8,48670000
2021-08-06,AMZN,High-Growth Tech,167.25,52752000
2021-08-09,AMZN,High-Growth Tech,167.09,42964000
2021-08-10,AMZN,High-Growth Tech,166.03,48252000
2021-08-11,AMZN,High-Growth Tech,164.61,58944000
2021-08-12,AMZN,High-Growth Tech,165.18,46282000
2021-08-13,AMZN,High-Growth Tech,164.7,41134000
2021-08-16,AMZN,High-Growth Tech,164.95,66394000
2021-08-17,AMZN,High-Growth Tech,162.1,67758000
2021-08-18,AMZN,High-Growth Tech,160.06,56086000
2021-08-19,AMZN,High-Growth Tech,159.39,75658000
2020-09-29,JPM,Traditional Value,82.18,12848200
2020-09-30,JPM,Traditional Value,82.97,16400600
2020-10-01,JPM,Traditional Value,83.58,15778700
2020-10-02,JPM,Traditional Value,84.37,15149600
2020-10-05,JPM,Traditional Value,86.15,13871900
2020-10-06,JPM,Traditional Value,85.27,19220400
2020-10-07,JPM,Traditional Value,86.75,16358500
2020-10-08,JPM,Traditional Value,88.54,15659000
2020-10-09,JPM,Traditional Value,88.03,13689100
2020-10-12,JPM,Traditional Value,89.11,16058000
2020-10-13,JPM,Traditional Value,87.67,21697300
2020-10-14,JPM,Traditional Value,87.18,15204100
2020-10-15,JPM,Traditional Value,88.48,17171200
2020-10-16,JPM,Traditional Value,88.3,13275000
2020-10-19,JPM,Traditional Value,86.81,11725700
2020-10-20,JPM,Traditional Value,87.31,11257100
2020-10-21,JPM,Traditional Value,86.44,10730500
2020-10-22,JPM,Traditional Value,89.49,14837200
2020-10-23,JPM,Traditional Value,90.3,15087600
2020-10-26,JPM,Traditional Value,88.07,12410700
2020-10-27,JPM,Traditional Value,86.41,10391700
2020-10-28,JPM,Traditional Value,83.98,16389500
2020-10-29,JPM,Traditional Value,84.53,14208800
2020-10-30,JPM,Traditional Value,85.28,15194500
2020-11-02,JPM,Traditional Value,87.21,15011600
2020-11-03,JPM,Traditional Value,89.95,17482600
2020-11-04,JPM,Traditional Value,87.21,18886500
2020-11-05,JPM,Traditional Value,90.77,17837400
2020-11-06,JPM,Traditional Value,89.56,12552800
2020-11-09,JPM,Traditional Value,101.69,47792400
2020-11-10,JPM,Traditional Value,101.36,20539300
2020-11-11,JPM,Traditional Value,99.84,14443400
2020-11-12,JPM,Traditional Value,98.62,22063000
2020-11-13,JPM,Traditional Value,99.24,11847900
2020-11-16,JPM,Traditional Value,102.04,19858600
2020-11-17,JPM,Traditional Value,101.0,14553200
2020-11-18,JPM,Traditional Value,100.25,12571200
2020-11-19,JPM,Traditional Value,100.52,10202500
2020-11-20,JPM,Traditional Value,99.66,12718900
2020-11-23,JPM,Traditional Value,102.53,13209200
2020-11-24,JPM,Traditional Value,107.27,20121600
2020-11-25,JPM,Traditional Value,106.15,11715600
2020-11-27,JPM,Traditional Value,105.45,5983600
2020-11-30,JPM,Traditional Value,102.54,14411800
2020-12-01,JPM,Traditional Value,104.16,12668900
2020-12-02,JPM,Traditional Value,106.16,10811300
2020-12-03,JPM,Traditional Value,105.46,12904400
2020-12-04,JPM,Traditional Value,106.42,13583700
2020-12-07,JPM,Traditional Value,106.02,9724300
2020-12-08,JPM,Traditional Value,106.13,9592100
2020-12-09,JPM,Traditional Value,105.3,13073900
2020-12-10,JPM,Traditional Value,104.62,13668400
2020-12-11,JPM,Traditional Value,104.0,9981600
2020-12-14,JPM,Traditional Value,102.91,12112400
2020-12-15,JPM,Traditional Value,104.66,12590200
2020-12-16,JPM,Traditional Value,104.97,11169400
2020-12-17,JPM,Traditional Value,104.1,11618000
2020-12-18,JPM,Traditional Value,103.59,28954800
2020-12-21,JPM,Traditional Value,107.47,28323600
2020-12-22,JPM,Traditional Value,105.84,11788200
2020-12-23,JPM,Traditional Value,108.8,14973200
2020-12-24,JPM,Traditional Value,108.32,4164900
2020-12-28,JPM,Traditional Value,109.03,8072600
2020-12-29,JPM,Traditional Value,108.74,8389200
2020-12-30,JPM,Traditional Value,109.05,7398000
2020-12-31,JPM,Traditional Value,110.54,8580200
2021-01-04,JPM,Traditional Value,109.49,16819900
2021-01-05,JPM,Traditional Value,110.09,13731200
2021-01-06,JPM,Traditional Value,115.26,24909100
2021-01-07,JPM,Traditional Value,119.04,21940400
2021-01-08,JPM,Traditional Value,119.17,12035100
2021-01-11,JPM,Traditional Value,120.95,15937900
2021-01-12,JPM,Traditional Value,122.85,18033500
2021-01-13,JPM,Traditional Value,122.97,14816800
2021-01-14,JPM,Traditional Value,123.69,18565600
2021-01-15,JPM,Traditional Value,121.47,27881000
2021-01-19,JPM,Traditional Value,120.94,19843800
2021-01-20,JPM,Traditional Value,119.13,16028800
2021-01-21,JPM,Traditional Value,118.13,13411700
2021-01-22,JPM,Traditional Value,117.22,12933200
2021-01-25,JPM,Traditional Value,115.76,14212800
2021-01-26,JPM,Traditional Value,115.28,11307800
2021-01-27,JPM,Traditional Value,112.02,17603900
2021-01-28,JPM,Traditional Value,113.99,13761800
2021-01-29,JPM,Traditional Value,112.73,14808100
2021-02-01,JPM,Traditional Value,113.57,11080700
2021-02-02,JPM,Traditional Value,117.06,12253600
2021-02-03,JPM,Traditional Value,118.4,10600800
2021-02-04,JPM,Traditional Value,121.13,12419500
2021-02-05,JPM,Traditional Value,120.89,10051300
2021-02-08,JPM,Traditional Value,122.78,10136400
2021-02-09,JPM,Traditional Value,122.29,8614800
2021-02-10,JPM,Traditional Value,122.36,10323200
2021-02-11,JPM,Traditional Value,122.02,9201000
2021-02-12,JPM,Traditional Value,123.76,8324600
2021-02-16,JPM,Traditional Value,126.73,12130600
2021-02-17,JPM,Traditional Value,127.13,10810100
2021-02-18,JPM,Traditional Value,127.56,10587800
2021-02-19,JPM,Traditional Value,129.69,11969800
2021-02-22,JPM,Traditional Value,130.9,11488400
2021-02-23,JPM,Traditional Value,131.96,16234400
2021-02-24,JPM,Traditional Value,134.28,15061400
2021-02-25,JPM,Traditional Value,132.46,18127700
2021-02-26,JPM,Traditional Value,128.94,19829200
2021-03-01,JPM,Traditional Value,131.86,14845500
2021-03-02,JPM,Traditional Value,131.43,14221700
2021-03-03,JPM,Traditional Value,133.97,14324100
2021-03-04,JPM,Traditional Value,131.91,20093900
2021-03-05,JPM,Traditional Value,132.22,18465100
2021-03-08,JPM,Traditional Value,133.97,17133300
2021-03-09,JPM,Traditional Value,133.02,16238800
2021-03-10,JPM,Traditional Value,135.92,14342200
2021-03-11,JPM,Traditional Value,135.21,11771500
2021-03-12,JPM,Traditional Value,136.81,12849500
2021-03-15,JPM,Traditional Value,136.13,12101100
2021-03-16,JPM,Traditional Value,134.5,12805600
2021-03-17,JPM,Traditional Value,135.88,13952400
2021-03-18,JPM,Traditional Value,138.12,21898500
2021-03-19,JPM,Traditional Value,135.92,54418800
2021-03-22,JPM,Traditional Value,132.27,19944800
2021-03-23,JPM,Traditional Value,130.95,17076300
2021-03-24,JPM,Traditional Value,131.96,13079800
2021-03-25,JPM,Traditional Value,133.66,15608300
2021-03-26,JPM,Traditional Value,135.88,16754400
2021-03-29,JPM,Traditional Value,133.77,17570300
2021-03-30,JPM,Traditional Value,135.35,13184300
2021-03-31,JPM,Traditional Value,133.38,16736700
2021-04-01,JPM,Traditional Value,134.67,16561500
2021-04-05,JPM,Traditional Value,135.39,13508000
2021-04-06,JPM,Traditional Value,134.43,13071600
2021-04-07,JPM,Traditional Value,136.54,16903500
2021-04-08,JPM,Traditional Value,136.71,12335500
2021-04-09,JPM,Traditional Value,137.73,12122400
2021-04-12,JPM,Traditional Value,137.44,12273400
2021-04-13,JPM,Traditional Value,135.8,16113600
2021-04-14,JPM,Traditional Value,133.26,19939600
2021-04-15,JPM,Traditional Value,134.11,17694100
2021-04-16,JPM,Traditional Value,135.1,13773400
2021-04-19,JPM,Traditional Value,134.53,11900200
2021-04-20,JPM,Traditional Value,131.55,13716700
2021-04-21,JPM,Traditional Value,132.67,12236700
2021-04-22,JPM,Traditional Value,129.88,15256100
2021-04-23,JPM,Traditional Value,132.36,14041900
2021-04-26,JPM,Traditional Value,132.69,10799100
2021-04-27,JPM,Traditional Value,133.3,12821200
2021-04-28,JPM,Traditional Value,134.16,8943700
2021-04-29,JPM,Traditional Value,136.77,12976900
2021-04-30,JPM,Traditional Value,135.55,11705100
2021-05-03,JPM,Traditional Value,135.16,11801100
2021-05-04,JPM,Traditional Value,137.02,12977700
2021-05-05,JPM,Traditional Value,138.82,10506700
2021-05-06,JPM,Traditional Value,141.62,13542400
2021-05-07,JPM,Traditional Value,142.1,14257800
2021-05-10,JPM,Traditional Value,142.08,14014300
2021-05-11,JPM,Traditional Value,139.72,15451700
2021-05-12,JPM,Traditional Value,138.76,14381700
2021-05-13,JPM,Traditional Value,142.33,15395000
2021-05-14,JPM,Traditional Value,144.54,10584000
2021-05-17,JPM,Traditional Value,145.12,9886800
2021-05-18,JPM,Traditional Value,143.08,11098100
2021-05-19,JPM,Traditional Value,141.99,13278900
2021-05-20,JPM,Traditional Value,141.74,10426000
2021-05-21,JPM,Traditional Value,143.35,10249000
2021-05-24,JPM,Traditional Value,144.13,9440300
2021-05-25,JPM,Traditional Value,142.64,12609100
2021-05-26,JPM,Traditional Value,142.62,13058300
2021-05-27,JPM,Traditional Value,144.84,15707500
2021-05-28,JPM,Traditional Value,144.75,10291300
2021-06-01,JPM,Traditional Value,146.34,9445400
2021-06-02,JPM,Traditional Value,146.35,10498600
2021-06-03,JPM,Traditional Value,146.45,13354400
2021-06-04,JPM,Traditional Value,146.68,8510800
2021-06-07,JPM,Traditional Value,146.0,7267200
2021-06-08,JPM,Traditional Value,145.41,10370700
2021-06-09,JPM,Traditional Value,143.6,12377400
2021-06-10,JPM,Traditional Value,141.36,12119400
2021-06-11,JPM,Traditional Value,141.26,13683800
2021-06-14,JPM,Traditional Value,138.87,19917900
2021-06-15,JPM,Traditional Value,136.76,24485500
2021-06-16,JPM,Traditional Value,137.72,25321200
2021-06-17,JPM,Traditional Value,133.75,29722400
2021-06-18,JPM,Traditional Value,130.36,43595700
2021-06-21,JPM,Traditional Value,132.57,18664800
2021-06-22,JPM,Traditional Value,132.38,14251200
2021-06-23,JPM,Traditional Value,133.18,12733300
2021-06-24,JPM,Traditional Value,134.41,13733200
2021-06-25,JPM,Traditional Value,135.76,15484900
2021-06-28,JPM,Traditional Value,136.01,14125800
2021-06-29,JPM,Traditional Value,135.84,14528700
2021-06-30,JPM,Traditional Value,137.08,12531000
2021-07-01,JPM,Traditional Value,138.44,10479400
2021-07-02,JPM,Traditional Value,138.3,11424000
2021-07-06,JPM,Traditional Value,135.98,15083400
2021-07-07,JPM,Traditional Value,136.14,12271800
2021-07-08,JPM,Traditional Value,133.79,17834600
2021-07-09,JPM,Traditional Value,138.07,13694500
2021-07-12,JPM,Traditional Value,140.05,19940400
2021-07-13,JPM,Traditional Value,137.97,22671700
2021-07-14,JPM,Traditional Value,137.5,14622800
2021-07-15,JPM,Traditional Value,137.8,11539300
2021-07-16,JPM,Traditional Value,134.65,14002700
2021-07-19,JPM,Traditional Value,130.27,22172900
2021-07-20,JPM,Traditional Value,132.7,15385200
2021-07-21,JPM,Traditional Value,135.49,12356700
2021-07-22,JPM,Traditional Value,133.78,9913300
2021-07-23,JPM,Traditional Value,133.52,9666100
2021-07-26,JPM,Traditional Value,134.42,8208000
2021-07-27,JPM,Traditional Value,134.24,11218700
2021-07-28,JPM,Traditional Value,134.46,9217300
2021-07-29,JPM,Traditional Value,135.62,9063500
2021-07-30,JPM,Traditional Value,134.53,9805200
2021-08-02,JPM,Traditional Value,133.99,10203200
2021-08-03,JPM,Traditional Value,135.52,10394800
2021-08-04,JPM,Traditional Value,134.06,10155000
2021-08-05,JPM,Traditional Value,135.75,9151500
2021-08-06,JPM,Traditional Value,139.61,13328800
2021-08-09,JPM,Traditional Value,139.45,9516900
2021-08-10,JPM,Traditional Value,141.17,8667000
2021-08-11,JPM,Traditional Value,142.85,9156500
2021-08-12,JPM,Traditional Value,143.41,8844200
2021-08-13,JPM,Traditional Value,141.8,8980900
2021-08-16,JPM,Traditional Value,140.87,8755800
2021-08-17,JPM,Traditional Value,139.17,9347200
2021-08-18,JPM,Traditional Value,137.9,8065500
2021-08-19,JPM,Traditional Value,136.75,9517700
2020-09-29,XOM,Traditional Value,27.18,20770500
2020-09-30,XOM,Traditional Value,27.22,22223700
2020-10-01,XOM,Traditional Value,26.26,36890200
2020-10-02,XOM,Traditional Value,26.15,32694300
2020-10-05,XOM,Traditional Value,26.75,22965200
2020-10-06,XOM,Traditional Value,26.47,26731800
2020-10-07,XOM,Traditional Value,26.56,23779300
2020-10-08,XOM,Traditional Value,27.95,34413700
2020-10-09,XOM,Traditional Value,27.54,29228600
2020-10-12,XOM,Traditional Value,27.45,17912800
2020-10-13,XOM,Traditional Value,27.13,20995100
2020-10-14,XOM,Traditional Value,27.07,17743000
2020-10-15,XOM,Traditional Value,27.31,23251600
2020-10-16,XOM,Traditional Value,27.03,22627200
2020-10-19,XOM,Traditional Value,26.49,23645800
2020-10-20,XOM,Traditional Value,26.72,23040600
2020-10-21,XOM,Traditional Value,26.29,28619300
2020-10-22,XOM,Traditional Value,27.64,31831500
2020-10-23,XOM,Traditional Value,27.08,27429100
2020-10-26,XOM,Traditional Value,26.44,30888700
2020-10-27,XOM,Traditional Value,26.02,27100700
2020-10-28,XOM,Traditional Value,25.03,42136400
2020-10-29,XOM,Traditional Value,26.14,38622800
2020-10-30,XOM,Traditional Value,25.86,47885700
2020-11-02,XOM,Traditional Value,26.95,40130300
2020-11-03,XOM,Traditional Value,26.49,36773000
2020-11-04,XOM,Traditional Value,26.34,35410100
2020-11-05,XOM,Traditional Value,26.3,30824100
2020-11-06,XOM,Traditional Value,25.99,33985600
2020-11-09,XOM,Traditional Value,29.28,76879400
2020-11-10,XOM,Traditional Value,29.93,49055400
2020-11-11,XOM,Traditional Value,29.62,34124500
2020-11-12,XOM,Traditional Value,28.6,30933700
2020-11-13,XOM,Traditional Value,29.29,29241500
2020-11-16,XOM,Traditional Value,30.98,38596800
2020-11-17,XOM,Traditional Value,31.4,26521100
2020-11-18,XOM,Traditional Value,30.21,31068000
2020-11-19,XOM,Traditional Value,30.37,26954400
2020-11-20,XOM,Traditional Value,29.99,18351000
2020-11-23,XOM,Traditional Value,31.96,29367600
2020-11-24,XOM,Traditional Value,34.08,46979300
2020-11-25,XOM,Traditional Value,33.13,28178200
2020-11-27,XOM,Traditional Value,32.63,14971900
2020-11-30,XOM,Traditional Value,30.96,45614300
2020-12-01,XOM,Traditional Value,31.26,32472900
2020-12-02,XOM,Traditional Value,32.43,29369500
2020-12-03,XOM,Traditional Value,32.65,27038900
2020-12-04,XOM,Traditional Value,33.84,28723600
2020-12-07,XOM,Traditional Value,33.21,24899400
2020-12-08,XOM,Traditional Value,34.29,32573800
2020-12-09,XOM,Traditional Value,34.75,37824800
2020-12-10,XOM,Traditional Value,35.73,38058700
2020-12-11,XOM,Traditional Value,35.56,25478800
2020-12-14,XOM,Traditional Value,34.28,30595000
2020-12-15,XOM,Traditional Value,34.94,27138400
2020-12-16,XOM,Traditional Value,35.48,34273000
2020-12-17,XOM,Traditional Value,35.3,21204600
2020-12-18,XOM,Traditional Value,34.69,46596800
2020-12-21,XOM,Traditional Value,34.06,27869500
2020-12-22,XOM,Traditional Value,33.48,21792900
2020-12-23,XOM,Traditional Value,33.91,19085900
2020-12-24,XOM,Traditional Value,33.77,8039000
2020-12-28,XOM,Traditional Value,33.89,23877500
2020-12-29,XOM,Traditional Value,33.51,20287700
2020-12-30,XOM,Traditional Value,33.77,23807300
2020-12-31,XOM,Traditional Value,33.47,22786500
2021-01-04,XOM,Traditional Value,33.69,27764700
2021-01-05,XOM,Traditional Value,35.32,44035100
2021-01-06,XOM,Traditional Value,36.22,36484800
2021-01-07,XOM,Traditional Value,36.5,29528100
2021-01-08,XOM,Traditional Value,36.91,28628200
2021-01-11,XOM,Traditional Value,38.03,38246200
2021-01-12,XOM,Traditional Value,38.87,36915100
2021-01-13,XOM,Traditional Value,39.31,29000300
2021-01-14,XOM,Traditional Value,40.85,35474800
2021-01-15,XOM,Traditional Value,38.88,42411300
2021-01-19,XOM,Traditional Value,39.65,24932600
2021-01-20,XOM,Traditional Value,40.21,22342400
2021-01-21,XOM,Traditional Value,39.06,29044500
2021-01-22,XOM,Traditional Value,38.51,23264800
2021-01-25,XOM,Traditional Value,38.08,26395800
2021-01-26,XOM,Traditional Value,37.24,23976800
2021-01-27,XOM,Traditional Value,36.82,32410300
2021-01-28,XOM,Traditional Value,37.4,24967200
2021-01-29,XOM,Traditional Value,36.41,38961100
2021-02-01,XOM,Traditional Value,36.47,24412400
2021-02-02,XOM,Traditional Value,37.05,31940400
2021-02-03,XOM,Traditional Value,38.5,28459300
2021-02-04,XOM,Traditional Value,39.24,25280300
2021-02-05,XOM,Traditional Value,40.55,34980100
2021-02-08,XOM,Traditional Value,42.3,36998700
2021-02-09,XOM,Traditional Value,41.8,28977000
2021-02-10,XOM,Traditional Value,42.21,25723800
2021-02-11,XOM,Traditional Value,41.15,26972200
2021-02-12,XOM,Traditional Value,41.71,19756700
2021-02-16,XOM,Traditional Value,42.97,28060100
2021-02-17,XOM,Traditional Value,43.64,25509700
2021-02-18,XOM,Traditional Value,42.95,20627600
2021-02-19,XOM,Traditional Value,43.24,22607200
2021-02-22,XOM,Traditional Value,44.83,36435100
2021-02-23,XOM,Traditional Value,45.45,33527900
2021-02-24,XOM,Traditional Value,46.82,28728600
2021-02-25,XOM,Traditional Value,46.04,29670900
2021-02-26,XOM,Traditional Value,44.89,35291000
2021-03-01,XOM,Traditional Value,46.57,36998300
2021-03-02,XOM,Traditional Value,46.3,30302600
2021-03-03,XOM,Traditional Value,46.67,35358900
2021-03-04,XOM,Traditional Value,48.48,52137500
2021-03-05,XOM,Traditional Value,50.31,51429800
2021-03-08,XOM,Traditional Value,50.26,38154600
2021-03-09,XOM,Traditional Value,49.48,35645900
2021-03-10,XOM,Traditional Value,51.0,31579100
2021-03-11,XOM,Traditional Value,50.62,24802600
2021-03-12,XOM,Traditional Value,51.17,20422700
2021-03-15,XOM,Traditional Value,49.86,31243600
2021-03-16,XOM,Traditional Value,48.81,30624800
2021-03-17,XOM,Traditional Value,49.02,25575500
2021-03-18,XOM,Traditional Value,46.91,38622800
2021-03-19,XOM,Traditional Value,46.64,84439400
2021-03-22,XOM,Traditional Value,46.16,29315100
2021-03-23,XOM,Traditional Value,45.59,33493300
2021-03-24,XOM,Traditional Value,46.52,29781800
2021-03-25,XOM,Traditional Value,46.39,31495900
2021-03-26,XOM,Traditional Value,47.65,34226500
2021-03-29,XOM,Traditional Value,47.39,21144400
2021-03-30,XOM,Traditional Value,46.81,20303400
2021-03-31,XOM,Traditional Value,46.1,23686500
2021-04-01,XOM,Traditional Value,47.39,23194500
2021-04-05,XOM,Traditional Value,46.65,23264800
2021-04-06,XOM,Traditional Value,46.52,18926300
2021-04-07,XOM,Traditional Value,46.73,22385000
2021-04-08,XOM,Traditional Value,46.24,21999300
